order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
000001.XSHE,MainBoard,Financials,0,2012-01-04,1.2591402785674803,-0.6259170429784496,2.996501282635259,-1.830457657768842,-0.5780128332323738,-0.6617559555739765,0.18042590114537654,-0.4297098223470568,0.5733125385215614,-0.4625157274510547,-0.09507852820748378,-0.047632947880921685,0.0395120736405656,-0.9899661409855681,-1.148729026504409,-0.473124483206822,-0.2867570008115412
000001.XSHE,MainBoard,Financials,1,2012-01-05,1.0751170680648479,-0.7023672565318705,3.1160391841306065,-1.8798047014311619,-0.542004790481781,-0.6438621828334676,0.24360154718437152,0.13406628648336205,0.5733125385215614,-0.1341881373377693,-0.07136335849879537,-0.04377392582507985,0.04177572844564285,-1.0178830919158395,-1.146589895427091,-0.3037702344686556,0.010703176895623482
000001.XSHE,MainBoard,Financials,2,2012-01-06,1.1140093097330042,-0.6892361392683672,3.095249983870545,-1.871328834761616,-0.5176596021013486,-0.6244652559673955,0.2628952266415811,0.03483286876562314,-0.22544753930268052,-0.1408747832115606,-0.07128982485626917,-0.05291002933494563,0.029453188366575206,-1.0707894411477423,-1.1413550340453722,-0.325844185693074,-0.09534450022472328
000001.XSHE,MainBoard,Financials,3,2012-01-09,0.6217956706108301,-0.8269069166997323,3.318733886666194,-1.9601924958184163,-0.38632876150497025,-0.581532814913085,0.5649657924650376,0.5325430117374274,0.5733125385215614,0.4194082287393943,-0.06417716376092662,-0.05888886560902056,0.026535745646401983,-1.09498372693148,-1.1419991195202437,-0.07134288062694948,-0.020638308742163238
000001.XSHE,MainBoard,Financials,12,2012-01-20,0.051618217298557416,-1.11978692800492,3.6851624171924486,-2.1492405315783025,-0.03150728629373612,-0.47311909156500054,1.4053979801368395,1.3692980685040592,1.3720726163458024,1.6343311361271837,0.03860108720897429,-0.009383288517973497,0.05211586094760772,-0.8688725387263803,-1.1347258381735417,0.09766205883662174,1.0573457169405152
000001.XSHE,MainBoard,Financials,13,2012-01-30,0.1310737792673272,-1.1004263498787847,3.6851624171924486,-2.1367436757853415,0.22937310045094667,-0.33193009530185674,1.8260569907966349,1.2666916128594383,0.5733125385215614,1.4853779600254804,0.093507302027843,0.01819789945923768,0.05740388104026312,-0.7329945057659194,-1.1292696940918272,-0.10580671482721465,0.5453435907909824
000001.XSHE,MainBoard,Financials,14,2012-01-31,0.39692416394184143,-1.0809028822732243,3.6851624171924486,-2.1241416781768154,0.41367987605833073,-0.18050545624008904,1.9574285619049772,1.1364968869750405,0.5733125385215614,1.33116292236765,0.11010632660819217,0.024492477478600255,0.04831241472109665,-0.6333604151168085,-1.1275591552661843,-0.28402385430027965,0.4603653054702678
000001.XSHE,MainBoard,Financials,15,2012-02-01,0.42834654212261375,-1.0270730452772217,3.6669529910222045,-2.0893956232855344,0.5061735316534508,-0.040057849334632294,1.8165400226882171,1.1227919757437241,-0.22544753930268052,1.033517621185609,0.11643902384229685,0.029777677381504507,0.044741587765322895,-0.5775307189747455,-1.1250571036504529,-0.15326278112022407,0.5343404785996964
000001.XSHE,MainBoard,Financials,16,2012-02-02,0.1947771103565481,-1.158027502530654,3.6851624171924486,-2.173924037523972,0.6891359403983572,0.11049316736708392,1.9462124769852265,1.3435593867631022,-0.22544753930268052,1.500622988651537,0.1281407506904129,0.04796618882081595,0.03684889909319453,-0.4935739330577003,-1.1136188221123136,-0.03359931861390502,0.8028773793764753
000001.XSHE,MainBoard,Financials,17,2012-02-03,0.31069356564773665,-1.1769114589915661,3.6851624171924486,-2.186113243814977,0.8418289186828429,0.26280809855746595,1.9688529306321345,1.251173024543036,0.5733125385215614,1.473102346278004,0.08796105288886799,0.06338086214098487,0.03878421779111203,-0.4096204793585513,-1.1021219223109429,0.08531331153280736,0.8457004991368736
000001.XSHE,MainBoard,Financials,18,2012-02-06,0.28082932411903155,-1.1335173099965887,3.6851624171924486,-2.158103211329612,0.9121046944727496,0.39933017513689667,1.766152523430906,1.6352580853739407,-0.22544753930268052,1.1750210330301396,0.0826472972263752,0.06528454311645134,0.03507927223331529,-0.364441605329707,-1.0940688619722014,-0.05160598830700596,0.7917601344745954
000001.XSHE,MainBoard,Financials,19,2012-02-07,0.23195637291096066,-1.066856677860543,3.6851624171924486,-2.1150751415351863,0.8971945715127643,0.5054352547700158,1.3757628841003142,1.175151764806949,-0.22544753930268052,0.7947885540411342,0.08454617032509039,0.05199996715889284,0.03364365831930084,-0.35731925556189714,-1.09325021657055,-0.12766886182135892,0.5946366662209711
000001.XSHE,MainBoard,Financials,20,2012-02-08,-0.07288803198254107,-1.1526033534136475,3.6851624171924486,-2.1704228606028533,0.9519267111855148,0.6017443002559434,1.2500370716438047,1.3790209294519855,-0.22544753930268052,1.077062956473576,0.0897707373940011,0.04893944757481644,0.0326384508610536,-0.33191336396358817,-1.0881259360872124,0.16509013935275696,0.9564545576647042
000001.XSHE,MainBoard,Financials,22,2012-02-10,-0.033612662344684206,-1.1553170318009847,3.6851624171924486,-2.1721744843020057,0.9863001465269902,0.6859670781325107,1.094910837450355,1.1707489891465586,-0.22544753930268052,0.9948003555456502,0.08868076750225945,0.04198425516007237,0.03621325989926937,-0.3112816616070958,-1.0847274492065921,0.3714779526182874,1.0292917404448407
