order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600519.XSHG,MainBoard,ConsumerStaples,0,2014-09-01,-0.5064493165126641,1.8970770778505257,-1.3530167760267708,1.9125886392946119,-0.8673042601615054,-0.7467883901221194,-0.5395357663962929,-0.8823520143207928,-1.3501674693475143,-0.9639342761920923,-0.5445439472778346,-0.6373068394750816,-0.20643382197993249,-0.9998126848818636,-0.7213198764267323,-1.2413745782968197,-1.1925873133857436
600519.XSHG,MainBoard,ConsumerStaples,1,2014-09-02,-0.9100006228262241,1.7848142922505312,-1.297659687479688,1.7929030927207905,-0.8348550220362636,-0.7604458506500321,-0.3719127024462345,0.13944934415531754,-1.3501674693475143,-0.32769032331999043,-0.5227287825750039,-0.6180487259198167,-0.20952947422264517,-1.0296957084819047,-0.7258606688888536,-1.2056370541561334,-1.1675344130468546
600519.XSHG,MainBoard,ConsumerStaples,2,2014-09-03,-1.1197902084027431,1.725469206016221,-1.2672200232177884,1.7296341381472609,-0.7896102196725678,-0.7620197570325316,-0.2002384202570493,-0.02023253561803798,-0.6414640267716775,-0.004119612580620411,-0.4956048743595075,-0.5860666943205537,-0.21714082274986152,-1.0178811783017125,-0.7303637411717286,-0.5874504623961339,-0.7435850903439876
600519.XSHG,MainBoard,ConsumerStaples,3,2014-09-04,-1.2064977509047285,1.719262525119331,-1.2639874924997105,1.723017074517641,-0.7531782088976361,-0.7557484180919228,-0.08877890250548884,0.5726025796522417,0.0672394158041594,-0.002535446186349941,-0.5179566013326258,-0.575257531652897,-0.22201471549293825,-0.9971968513730253,-0.7372440024089476,-0.1978359532279508,-0.4744000936183681
600519.XSHG,MainBoard,ConsumerStaples,4,2014-09-05,-1.5754138055884754,1.6569201374436644,-1.2309887414193328,1.656552638384145,-0.7040204169506107,-0.7405704753196983,0.03775962231497164,1.0655956442392882,0.7759428583799953,0.31856904992861124,-0.504785278763124,-0.5600321907998356,-0.22569245870747215,-0.9593213182183874,-0.7428507556386339,-0.08002687106707179,-0.29202016864805186
600519.XSHG,MainBoard,ConsumerStaples,5,2014-09-09,-1.4323018639093739,1.7447207731923464,-1.2771869929318618,1.7501586096144766,-0.6987864004025858,-0.7273462550476606,0.010002568091898355,0.3076308694222181,0.7759428583799953,-0.19568108480482316,-0.5475662580858217,-0.5596132699489242,-0.26273786684900663,-0.954971575474397,-0.7508114702412259,-0.6707761028472163,-0.6874741832998537
600519.XSHG,MainBoard,ConsumerStaples,6,2014-09-10,-1.248775602726408,1.7491679843459194,-1.2794767021905,1.7548998682141075,-0.6984557614092545,-0.7166985351981002,-0.026602483842669764,0.504284184815955,0.7759428583799953,-0.23484556570778553,-0.582219374877789,-0.5623803860204472,-0.28085236607072617,-0.9489914699563301,-0.7616141008994104,-0.7679549275826538,-0.8026297447744452
600519.XSHG,MainBoard,ConsumerStaples,7,2014-09-11,-1.1149437293216165,1.8003114778683904,-1.3054716367150427,1.809424944740731,-0.7179344615337919,-0.7122065898877374,-0.11405922220560913,0.36951962217214507,0.7759428583799953,-0.5158797850828999,-0.6261355895184162,-0.5462548646248778,-0.2879761988238412,-0.9500092142664747,-0.7744034888547521,-0.9005501987035427,-0.8590941393021841
600519.XSHG,MainBoard,ConsumerStaples,8,2014-09-12,-1.0714690033022964,1.787744910200902,-1.2991412640588071,1.7960274817096666,-0.730942374789856,-0.7113017575696705,-0.16502230654925476,0.5012375298457326,0.7759428583799953,-0.45388187489519544,-0.6411244685677221,-0.5429104627782877,-0.31071952069525266,-0.9484734610470744,-0.7895456152657102,-0.7567710837610993,-0.6672285285655488
600519.XSHG,MainBoard,ConsumerStaples,9,2014-09-15,-0.9610568671161269,1.8703369577054687,-1.3400866531544595,1.8840804753656122,-0.7705694260830976,-0.7187687677760194,-0.283963332935925,-0.39292763864800084,0.0672394158041594,-0.8868734387722422,-0.66158518681373,-0.5232546158655803,-0.3108440927689237,-0.9471000305626588,-0.8068693846380856,-0.8967560455143415,-0.7805757351882545
600519.XSHG,MainBoard,ConsumerStaples,10,2014-09-16,-0.703926774715677,1.9249943275144634,-1.3663509652388421,1.9423517639757648,-0.8207136103254187,-0.7351071367904737,-0.4100010720396684,-0.7284650880685538,-0.6414640267716775,-1.1582333892367513,-0.6692703692420966,-0.5246068726058155,-0.34052069600164586,-0.9396661786842088,-0.8212412570328886,-1.0911503737000245,-0.9556555922616154
600519.XSHG,MainBoard,ConsumerStaples,11,2014-09-17,-0.7153888010695271,1.9032507211855914,-1.355979929185009,1.919170480934832,-0.8538547986234684,-0.7550280870980473,-0.46089975169260844,-1.346979150782844,-0.6414640267716775,-1.0411870743410816,-0.693168965793522,-0.5492472804867101,-0.3720930512262368,-0.9381742886623446,-0.8275493486708689,-1.0764572160181871,-0.872037304290172
600519.XSHG,MainBoard,ConsumerStaples,12,2014-09-18,-0.79296000976176,1.8747712560173313,-1.3422416736331781,1.8888079673326978,-0.8710292752667391,-0.7745147967793268,-0.4547303695691852,-1.6445900690988096,-0.6414640267716775,-0.8703017112660625,-0.681398257482763,-0.5623011505366534,-0.3865403779977427,-0.9380991439137373,-0.8372393110367347,-0.9929551288811108,-0.7018300615404756
600519.XSHG,MainBoard,ConsumerStaples,13,2014-09-19,-0.9215926946253519,1.8308252508016678,-1.3206914688459928,1.8419562735513442,-0.8702376709985543,-0.7899405407143173,-0.39703513168809257,-1.3205054522816178,-0.6414640267716775,-0.6401716085628829,-0.6866117059171071,-0.5775812231203362,-0.4124616272139157,-0.9383390338989118,-0.8481099422522455,-1.0333940249735727,-0.7300049726487803
600519.XSHG,MainBoard,ConsumerStaples,14,2014-09-22,-0.7364999587640106,1.9397990194498138,-1.3733547817946774,1.9581353349665376,-0.905356965789552,-0.8095402616804698,-0.45633596787489344,-2.287019061410102,-0.6414640267716775,-1.201476125042878,-0.6610798040391148,-0.5656166952969532,-0.41303861761883515,-0.9301110093773818,-0.8625538165541294,-1.3466010523631826,-0.945771766824687
600519.XSHG,MainBoard,ConsumerStaples,15,2014-09-23,-0.684613127075418,1.9244268688011876,-1.366081587679002,1.941746785167396,-0.9278481101203254,-0.8298689378474458,-0.46669243165210184,-1.8466423486187564,0.0672394158041594,-1.1123487116224295,-0.6334413864115681,-0.5542853807965303,-0.41843988260071613,-0.9258978539028655,-0.8753312238016536,-1.2653352427554854,-0.9843319660518994
600519.XSHG,MainBoard,ConsumerStaples,16,2014-09-24,-0.9163267213342405,1.8488466038753317,-1.3295809283207067,1.861169189755887,-0.9205063408513342,-0.8446143411719264,-0.3873693757699276,-1.1943234429167597,0.7759428583799953,-0.7294269273819167,-0.5879139765827625,-0.5191049370660251,-0.4285785589562264,-0.9312850107573147,-0.8892228474984917,-0.8499698354796351,-0.8308074397467212
600519.XSHG,MainBoard,ConsumerStaples,17,2014-09-25,-1.266760378922957,1.7946876275550259,-1.3026431723367247,1.8034292481703411,-0.8963148522417975,-0.8514103040562544,-0.274429542568146,-0.5484787317330383,0.7759428583799953,-0.47699603299887294,-0.5451497421576185,-0.4690931790483373,-0.41234864939567417,-0.943363223621622,-0.9031840228906474,-0.5056692046946518,-0.5387465315609927
