order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
600066.XSHG,MainBoard,ConsumerDiscretionary,0,2014-09-01,-0.7793329095695818,0.21517708388204387,-0.8130447938381901,0.5826188016680302,-0.44775444180727664,-0.26022267673705574,-0.6088389147508877,-0.10096417461392403,-0.4623431291192297,-0.1760304152042328,0.6138623791621063,0.5753153089321331,0.6565102091405057,-0.8235235782194639,-0.2571547350325292,0.1782187334799512,-0.24794398520074115
600066.XSHG,MainBoard,ConsumerDiscretionary,1,2014-09-02,-0.5798424457831937,0.19442105222692482,-0.802198385679474,0.5670286115115278,-0.3723219768000732,-0.286891679142226,-0.3110476264715028,-0.44961218920315943,0.28573379718859254,-0.08638933596325508,0.5392684444446209,0.5815092809375176,0.6650539956392331,-0.8361140635632935,-0.2843536557270179,0.20062567899315642,-0.2197240719563753
600066.XSHG,MainBoard,ConsumerDiscretionary,2,2014-09-03,-0.7132875190387303,0.09575998372080499,-0.749515831765708,0.4929226916222273,-0.2519658995636101,-0.2824152232695136,0.03388251702025327,0.3712434645286579,1.0338107234964138,0.30893116096726464,0.5846973760478797,0.61012819976658,0.6877781939319494,-0.8604034009030206,-0.31192021847816365,0.48167793725688096,0.132379507048683
600066.XSHG,MainBoard,ConsumerDiscretionary,3,2014-09-04,-0.549093711011072,0.1475526942820057,-0.7774065956024073,0.5318250319051118,-0.19648692628311867,-0.2669366638929234,0.15573714303811365,0.5509531754108348,1.0338107234964138,0.10191808691565143,0.5560619482713026,0.631988906404911,0.7059949224467289,-0.8561830818677846,-0.34196848237448213,0.008387064941523048,-0.1033636507637135
600066.XSHG,MainBoard,ConsumerDiscretionary,4,2014-09-05,-0.5715025995987751,0.09006515216450796,-0.7464168580060749,0.4886452117866228,-0.12034162462207604,-0.2382240183885694,0.30230577622086835,1.1137061198165232,1.781887649804237,0.3046811631447529,0.5259045670823652,0.6387209750971677,0.6873882739828371,-0.8216942959751075,-0.362859099605428,0.18416818593194115,0.12260592565131745
600066.XSHG,MainBoard,ConsumerDiscretionary,5,2014-09-09,-0.763462097136053,0.047728962508503996,-0.7231745548088255,0.4568458168827306,-0.038363328545984225,-0.19767358964774812,0.43341586298573476,1.5920403245709953,1.781887649804237,0.4769225668860784,0.4947351705940628,0.6448542766053229,0.6727840215490892,-0.8279491022745824,-0.3846142396564866,0.22698446655573795,0.29677460834849095
600066.XSHG,MainBoard,ConsumerDiscretionary,6,2014-09-10,-0.6218744061415408,0.1885190418630334,-0.7990994119198404,0.5625955163318906,-0.0742274332177512,-0.17292418817598962,0.258413767428435,0.6935030705911047,1.0338107234964138,-0.06602117651212683,0.4676667013539893,0.6547079734862973,0.6743686858944239,-0.844134872519623,-0.4365974335058233,-0.01324596410916155,0.12551951158916552
600066.XSHG,MainBoard,ConsumerDiscretionary,7,2014-09-11,-0.6378456027522885,0.30898779698954787,-0.8610788871125061,0.6530815413845747,-0.18492679271738424,-0.1768648383923649,-0.059330128401928896,0.16049234623080072,1.0338107234964138,-0.5125927311147795,0.5020726591039304,0.683011880569148,0.6727130745513991,-0.8426627036812862,-0.49553695834843975,-0.42616229121779675,-0.2668050104537197
600066.XSHG,MainBoard,ConsumerDiscretionary,8,2014-09-12,-0.5153424589003562,0.321322281033157,-0.8672768346317727,0.6623461712963715,-0.28466435447909766,-0.20140654059227514,-0.2874900558199559,0.2945761251239338,0.28573379718859254,-0.5663679180639041,0.512120722062783,0.7060689957434662,0.6797761595175326,-0.8499650989161575,-0.5698752018059993,-0.5360627531062244,-0.3633191969366121
600066.XSHG,MainBoard,ConsumerDiscretionary,9,2014-09-15,-0.478648255521684,0.3430369520843327,-0.8781232427904889,0.6786564109654373,-0.3803713408772065,-0.24156475673568278,-0.4604451127541836,-0.25501109353733137,-0.4623431291192297,-0.6322577659637166,0.5503030254996262,0.7498800741008267,0.6953000699512595,-0.8445947072033739,-0.6515516696672748,-0.5660531147025685,-0.43114578768235917
600066.XSHG,MainBoard,ConsumerDiscretionary,10,2014-09-16,-0.32929490941818657,0.4123740959212331,-0.9122119541464548,0.7307366580611958,-0.5003010904171024,-0.2994105450945874,-0.6563421797493063,-1.0294673319056213,-1.2104200554270519,-0.8534625040196686,0.5489923317386023,0.7552013879174075,0.6961952737114265,-0.826450063622619,-0.7174219936688337,-0.7083246247838503,-0.4750385791503507
600066.XSHG,MainBoard,ConsumerDiscretionary,11,2014-09-17,-0.4045571684647622,0.368057357678154,-0.8905191378290223,0.6974496411686808,-0.5695103582631401,-0.360529218505221,-0.6925936585071149,-0.9199506991656219,-1.2104200554270519,-0.6518955224675005,0.4818938141691972,0.7630186247437128,0.6961807013071682,-0.8454691746715363,-0.7887369861462333,-0.9779096748908905,-0.79280167412522
600066.XSHG,MainBoard,ConsumerDiscretionary,12,2014-09-18,-0.38604428370089994,0.346152572072446,-0.8796727296703056,0.6809966033912904,-0.6114802124592067,-0.4184257292246463,-0.6568956342376967,-1.3854762109292322,-0.4623431291192297,-0.5541903960300122,0.4594491464608701,0.7789970771287849,0.6990584674710748,-0.8454361000006888,-0.8676140157192691,-0.8700711106220874,-0.4841277303426672
