order_book_id,board_type,sector_code,month,date,yield_rate,ep_ratio_ttm,pb_ratio_ttm,sp_ratio_ttm,MACD_DIFF,MACD_DEA,MACD_HIST,RSI10,SY,BIAS20,VOL30,VOL60,VOL120,VOLT20,VOLT60,AR,BR
000001.XSHE,MainBoard,Financials,0,2014-09-01,-0.5984246855969609,1.1708822535602539,-0.03727328525520995,-0.09139686574486536,-0.5991916353945372,-0.4339189222815806,-0.6271010605006473,-1.3523136845558306,-0.4198955776976522,-0.6547269791607548,0.3486732104354087,0.14458043267783072,0.3701114141728969,-0.751276745235325,-0.7059232223080575,-0.14937317235230324,-0.11813090167389827
000001.XSHE,MainBoard,Financials,1,2014-09-02,-0.6222128701347062,1.0625444010164764,0.011905978097426235,-0.15805898218471526,-0.5659244655301351,-0.46800046378656573,-0.4275000997638556,-0.6150339930235819,0.25475371939583247,-0.36864497373505334,0.34326641162601773,0.14758285586374073,0.3674761819802174,-0.79502156121842,-0.7178656857525714,-0.6222139498078075,-0.4879168170351048
000001.XSHE,MainBoard,Financials,2,2014-09-03,-0.7158801182554249,1.027119642883115,0.02829906588163877,-0.17985643613171423,-0.5269447083236841,-0.4867224668284918,-0.2536477052627073,-0.14833508782617383,0.9294030164893162,-0.2707769411486406,0.3408981227619538,0.13277442632896877,0.3625043538690184,-0.8089849712100154,-0.7216337447656695,-0.7087061106610207,-0.5882461658341247
000001.XSHE,MainBoard,Financials,3,2014-09-04,-0.7915796491983715,0.9920306644476984,0.0446921536658513,-0.201447279140827,-0.48393350541107766,-0.4922732799942333,-0.10456463074655001,0.48186379198105667,0.9294030164893162,-0.1899757622577373,0.24495631170197013,0.12490992888931299,0.3519799509911032,-0.8059753791355321,-0.7242904461376152,-0.9108201630524294,-0.7583808370392419
000001.XSHE,MainBoard,Financials,4,2014-09-05,-0.8591348282243962,0.9780880240097857,0.05124938877953575,-0.2100264220583546,-0.4459740349567486,-0.48839433919933156,0.002169763204460731,0.5057734813083049,1.6040523135828018,-0.15852710039781445,0.21383067764683983,0.12641421133060632,0.3465651406021657,-0.8035816512791021,-0.7264567593998763,-0.9237872313458743,-0.7704168909889348
000001.XSHE,MainBoard,Financials,5,2014-09-09,-0.7513156541985326,1.0554323558845398,0.015184595654269167,-0.16243514406699958,-0.4458588445613369,-0.4852659286776816,-0.00632553349305312,0.6445328435431366,1.6040523135828018,-0.32435040369320794,0.11066044880423763,0.09367662664987875,0.34313223611344246,-0.8306754579763403,-0.7243403225327962,-1.0843619911264888,-0.8943237970206394
000001.XSHE,MainBoard,Financials,6,2014-09-10,-0.6066720101199928,1.1489629784570103,-0.02743743258468257,-0.10488416713492163,-0.48054174300199154,-0.4903646283664185,-0.09944785451393093,0.18662694816818556,0.9294030164893162,-0.5229891709524702,0.052183300973459044,0.07387430917035474,0.33732951424854973,-0.8390437638920166,-0.7239019653949653,-1.2541316900773989,-1.072685315570476
000001.XSHE,MainBoard,Financials,7,2014-09-11,-0.6061004873605685,1.119934558841017,-0.014322962357312969,-0.12274584560712776,-0.4983456973029993,-0.49834583616177847,-0.13207263599914826,0.1610986636697665,1.6040523135828018,-0.43096514047932416,0.029583901835233475,0.07170686819542783,0.3363654990190977,-0.8612761928835655,-0.7237837563348744,-1.0543800845065356,-0.9385266971308572
000001.XSHE,MainBoard,Financials,8,2014-09-12,-0.6756016804606936,1.119934558841017,-0.014322962357312969,-0.12274584560712776,-0.513015900831658,-0.5079460716672061,-0.15039841174868965,0.5271145868678231,0.9294030164893162,-0.416483695026753,0.004542193172492416,0.06171810722744632,0.3280303861320824,-0.869130270949294,-0.7266895457375836,-0.9412360075209683,-0.8097711288024205
000001.XSHE,MainBoard,Financials,9,2014-09-15,-0.5808136424267453,1.1635616550534151,-0.033994667698367724,-0.0959013540526338,-0.5405039380205657,-0.5216508499881048,-0.1968570655816618,-0.018935519018775677,0.25475371939583247,-0.4961254939081819,-0.030528587970999988,0.05663948013070851,0.29614653206584335,-0.8822183187343173,-0.7323524186004908,-0.8959388552936282,-0.8013271463483398
000001.XSHE,MainBoard,Financials,10,2014-09-16,-0.599108302441313,1.2076995075141548,-0.053666373039421775,-0.0687425855238423,-0.5777210966712918,-0.540771485417754,-0.2581599944179108,-0.42359257423151925,-0.4198955776976522,-0.564955798091157,-0.04912312065266294,0.06397554897101759,0.2817570003871479,-0.9108484831921797,-0.7367317919257589,-0.8567134516733848,-0.7971028323680116
000001.XSHE,MainBoard,Financials,11,2014-09-17,-0.5989701828888235,1.200307349312885,-0.05038775548257955,-0.07329110572416431,-0.6041232921216689,-0.5618548078979637,-0.28037235372057934,-1.1175049510021369,-0.4198955776976522,-0.5205987679150715,-0.07511521634199582,0.061976379078934996,0.2768298575341917,-0.9318485630760456,-0.7434769216261826,-1.0663571960997247,-0.9122333657637813
000001.XSHE,MainBoard,Financials,12,2014-09-18,-0.5369017405029205,1.1489629784570103,-0.02743743258468257,-0.10488416713492163,-0.6063109130848426,-0.5792008133366211,-0.2380718922197651,-0.9967461737459531,-0.4198955776976522,-0.38836455378601237,-0.09683169474866,0.07110043971186013,0.2767602734700902,-0.9402700806553977,-0.7494285167540734,-0.7614938897166176,-0.6860921812861025
000001.XSHE,MainBoard,Financials,13,2014-09-19,-0.632063162037228,1.1127124110897346,-0.011044344800470037,-0.1271897554967691,-0.5946487905006005,-0.5905214876697013,-0.169873920166645,-0.9967461737459531,-0.4198955776976522,-0.30588346068210975,-0.11132171794632277,0.0755843259874167,0.2598299026307576,-0.9394217777958551,-0.7563342071488658,-0.7448090205268973,-0.6900101267322848
